site,category_name,category_id
ID,Battery & Tools,18073
ID,Battery & Tools,18073
ID,Others Car Spare Parts,18074
ID,Others Car Spare Parts,18074
ID,Motorcycle Accessories,18075
ID,Motorcycle Accessories,18075
ID,Motorcycle Speedometer,18076
ID,Motorcycle Speedometer,18076
ID,Motorcycle Tire,18077
ID,Motorcycle Tire,18077
ID,Motorcycle Cover,18078
ID,Motorcycle Cover,18078
ID,Motorcycle Sticker,18079
ID,Motorcycle Sticker,18079
ID,Motorcycle Seat,18080
ID,Motorcycle Seat,18080
ID,Motorcycle Logo,18081
ID,Motorcycle Logo,18081
ID,Motorcycle Rearview Mirror,18082
ID,Motorcycle Rearview Mirror,18082
ID,Motorcycle Lock,18083
ID,Motorcycle Lock,18083
ID,Motorcycle Handlebar,18085
ID,Motorcycle Handlebar,18085
ID,Printer Ink & Toner,18087
ID,Printer Ink & Toner,18087
ID,UPS & Stabilizer,18088
ID,UPS & Stabilizer,18088
ID,TV Bracket,18089
ID,TV Bracket,18089
ID,Motorcycle Wheels,18090
ID,Motorcycle Wheels,18090
ID,Motorcycle Box,18092
ID,Motorcycle Box,18092
ID,Flash Accessories,18093
ID,Flash Accessories,18093
ID,Flash,18094
ID,Flash,18094
ID,Flash Trigger,18095
ID,Flash Trigger,18095
ID,Flash Diffuser,18096
ID,Flash Diffuser,18096
ID,Photo Studio Tools,18097
ID,Photo Studio Tools,18097
ID,Motorcycle Rider Accessories,18098
ID,Motorcycle Rider Accessories,18098
ID,Motorcycle Helmet,18099
ID,Motorcycle Mask,18100
ID,Motorcycle Mask,18100
ID,Motorcycle Glove,18101
ID,Motorcycle Glove,18101
ID,Motorcycle Jacket & Rain Coat,18102
ID,Motorcycle Jacket & Rain Coat,18102
ID,Motorcycle Spare parts,18103
ID,Motorcycle Spare parts,18103
ID,Motorcycle Shock-breaker,18104
ID,Motorcycle Shock-breaker,18104
ID,Motorcycle Air Filter,18105
ID,Motorcycle Air Filter,18105
ID,Motor Brake Canvass,18106
ID,Motor Brake Canvass,18106
ID,Motorcycle Radiator,18107
ID,Motorcycle Radiator,18107
ID,"Calipers, Discs and Tromol",18108
ID,"Calipers, Discs and Tromol",18108
ID,Motorcycle Clutch,18109
ID,Motorcycle Clutch,18109
ID,Motorcycle Bearing,18110
ID,Motorcycle Bearing,18110
ID,Motorcycle Chain & Gears,18111
ID,Motorcycle Chain & Gears,18111
ID,Motorcycle Cable Hoses,18112
ID,Motorcycle Cable Hoses,18112
ID,Motorcycle Piston,18113
ID,Motorcycle Piston,18113
ID,Motorcycle Noken,18114
ID,Motorcycle Noken,18114
ID,Motorcycle CDI - ECU,18115
ID,Motorcycle CDI - ECU,18115
ID,Motorcycle V-Belt,18116
ID,Motorcycle V-Belt,18116
ID,Motorcycle Battery,18117
ID,Others Motorcycle Spareparts,18118
ID,Others Motorcycle Spareparts,18118
ID,Diecast Cycle,18119
ID,Diecast Cycle,18119
ID,Diecast Construction & Truck,18120
ID,Diecast Construction & Truck,18120
ID,Diecast Military,18121
ID,Diecast Military,18121
ID,Diecast Public Transport,18122
ID,Diecast Public Transport,18122
ID,Diecast Track,18123
ID,Diecast Track,18123
ID,Set Figure,18124
ID,Set Figure,18124
ID,Truck RC,18125
ID,Truck RC,18125
ID,Part RC,18126
ID,Part RC,18126
ID,Card Game,18127
ID,Card Game,18127
ID,Fan Collectible Items,18128
ID,Fan Collectible Items,18128
ID,Fan Collectible Items,18129
ID,Fan Collectible Items,18129
ID,Vinyl Record,18130
ID,Vinyl Record,18130
ID,DIY,18134
ID,DIY,18134
ID,Tennis Net,18142
ID,Tennis Net,18142
ID,Table Tennis Net,18143
ID,Table Tennis Net,18143
ID,Volley Net,18144
ID,Volley Net,18144
ID,Dumbbells,18145
ID,Dumbbells,18145
ID,Skipping Rope,18146
ID,Skipping Rope,18146
ID,Gym Ball,18147
ID,Gym Ball,18147
ID,Gym Equipments,18148
ID,Gym Equipments,18148
ID,Swimming Cap,18149
ID,Swimming Cap,18149
ID,Women's Swimsuit,18150
ID,Women's Swimsuit,18150
ID,Men's Swimming Trunks,18151
ID,Men's Swimming Trunks,18151
ID,Swimming Goggles,18152
ID,Swimming Goggles,18152
ID,Diving Flashlight,18153
ID,Diving Flashlight,18153
ID,Diving Mask,18154
ID,Diving Mask,18154
ID,Diving Equipments,18155
ID,Diving Equipments,18155
ID,Floats,18156
ID,Floats,18156
ID,Rubber Pool,18157
ID,Rubber Pool,18157
ID,Wetsuit & Drysuit,18158
ID,Wetsuit & Drysuit,18158
ID,Flippers,18159
ID,Flippers,18159
ID,Snorkling Equipments,18160
ID,Snorkling Equipments,18160
ID,Martial Arts,18161
ID,Martial Arts,18161
ID,Martial Arts Attire,18162
ID,Martial Arts Attire,18162
ID,Martial Arts Belt,18163
ID,Martial Arts Belt,18163
ID,Mouth Guard,18164
ID,Mouth Guard,18164
ID,Boxing Gloves,18165
ID,Boxing Gloves,18165
ID,Martial Arts Equipment & Accessories,18166
ID,Martial Arts Equipment & Accessories,18166
ID,Fishing Equipment,18167
ID,Fishing Equipment,18167
ID,Fishing Reel,18168
ID,Fishing Reel,18168
ID,Fish Finder,18169
ID,Fish Finder,18169
ID,Fishing Rod,18170
ID,Fishing Rod,18170
ID,Fishing Line,18171
ID,Fishing Line,18171
ID,Fishing Bait,18172
ID,Fishing Bait,18172
ID,Fishing Bag,18173
ID,Fishing Bag,18173
ID,Archery,18174
ID,Archery,18174
ID,Bow,18175
ID,Arrow,18176
ID,Arrow,18176
ID,Archery Accessories,18177
ID,Archery Accessories,18177
ID,Hiking,18178
ID,Hiking,18178
ID,Camping Cooking Equipment,18179
ID,Camping Cooking Equipment,18179
ID,Hiking Jacket,18180
ID,Hiking Jacket,18180
ID,Hiking Pants,18181
ID,Hiking Pants,18181
ID,Camping Flashlight,18182
ID,Camping Flashlight,18182
ID,Car Audio & Video,18183
ID,Car Audio & Video,18183
ID,Camping Tent,18184
ID,Camping Tent,18184
ID,Sleeping Bag,18185
ID,Sleeping Bag,18185
ID,Binoculars,18186
ID,Binoculars,18186
ID,Camping Lamp,18187
ID,Camping Lamp,18187
ID,Baseball Bat,18188
ID,Baseball Bat,18188
ID,Wristband,18189
ID,Wristband,18189
ID,Motorcycle Coil,18190
ID,Motorcycle Coil,18190
ID,Diecast Set,18191
ID,Diecast Set,18191
ID,Car Horned,18192
ID,Car Horned,18192
ID,Car Lights,18193
ID,Car Lights,18193
ID,Headband,18194
ID,Headband,18194
ID,Stopwatch,18195
ID,Stopwatch,18195
ID,Top,18196
ID,Top,18196
ID,Formal Shirt,18197
ID,Formal Shirt,18197
ID,Casual Shirt,18198
ID,Casual Shirt,18198
ID,Polo Shirt,18199
ID,Polo Shirt,18199
ID,T-Shirt,18200
ID,T-Shirt,18200
ID,Bottom,18201
ID,Bottom,18201
ID,Formal Pant,18202
ID,Formal Pant,18202
ID,Chino Pant,18203
ID,Chino Pant,18203
ID,Cargo Pant,18204
ID,Cargo Pant,18204
ID,Jogger Pant,18205
ID,Jogger Pant,18205
ID,Batik,18206
ID,Batik,18206
ID,Batik Top,18207
ID,Batik Top,18207
ID,Jeans,18208
ID,Jeans,18208
ID,Denim Shirt,18209
ID,Denim Shirt,18209
ID,Denim Jacket,18210
ID,Denim Jacket,18210
ID,Straight Jeans,18211
ID,Straight Jeans,18211
ID,Slim Fit Jeans,18212
ID,Slim Fit Jeans,18212
ID,Outerwear,18213
ID,Outerwear,18213
ID,Suit & Blazer,18214
ID,Suit & Blazer,18214
ID,Hoodie,18215
ID,Hoodie,18215
ID,Vest,18216
ID,Vest,18216
ID,Sweater & Cardigan,18217
ID,Sweater & Cardigan,18217
ID,Jacket,18218
ID,Jacket,18218
ID,Sleepwear & Pajamas,18219
ID,Sleepwear & Pajamas,18219
ID,Pajama,18220
ID,Pajama,18220
ID,Sleeping Pants,18221
ID,Sleeping Pants,18221
ID,Messenger Bag,18222
ID,Messenger Bag,18222
ID,Messenger Bag,18223
ID,Messenger Bag,18223
ID,Sling Bag,18224
ID,Sling Bag,18224
ID,Sling Bag,18225
ID,Sling Bag,18225
ID,Top Handle Laptop Bag,18226
ID,Top Handle Laptop Bag,18226
ID,Clutch,18227
ID,Clutch,18227
ID,Clutch,18228
ID,Clutch,18228
ID,Baby & Kids Jewelry,18229
ID,Baby & Kids Jewelry,18229
ID,Bracelet,18230
ID,Bracelet,18230
ID,Shirt,18231
ID,Shirt,18231
ID,T-Shirt,18232
ID,T-Shirt,18232
ID,Jeans,18233
ID,Jeans,18233
ID,Pants,18234
ID,Pants,18234
ID,Girls  Blouse,18235
ID,Girls  Blouse,18235
ID,Girls Shirt,18236
ID,Girls Shirt,18236
ID,Girls  Skirt,18237
ID,Girls  Skirt,18237
ID,Girls Legging,18238
ID,Girls Legging,18238
ID,Girls  Jeans,18239
ID,Girls  Jeans,18239
ID,Girls T-Shirt,18240
ID,Girls T-Shirt,18240
ID,Earrings,18241
ID,Earrings,18241
ID,Necklace,18242
ID,Necklace,18242
ID,Rings,18243
ID,Rings,18243
ID,Baby & Kids Shoes Accessories,18246
ID,Baby & Kids Shoes Accessories,18246
ID,Baby Socks,18247
ID,Baby Socks,18247
ID,Kids Socks,18248
ID,Kids Socks,18248
ID,Hair Tools,18270
ID,Hair Tools,18270
ID,Comb,18271
ID,Comb,18271
ID,Fishing Hook,18287
ID,Fishing Hook,18287
ID,Survival Kit,18288
ID,Survival Kit,18288
ID,Rubber Boat,18289
ID,Rubber Boat,18289
ID,Compass,18290
ID,Compass,18290
ID,Kids Muslim Outfit,18291
ID,Kids Muslim Outfit,18291
ID,Kid's Veil,18292
ID,Kid's Veil,18292
ID,Girl's Muslim Attire,18293
ID,Girl's Muslim Attire,18293
ID,Boy's Muslim Attire,18294
ID,Boy's Muslim Attire,18294
ID,Motherboard AMD,18295
ID,Motherboard AMD,18295
ID,Mikrofone,18299
ID,Mikrofone,18299
ID,Power Amplifier,18300
ID,Power Amplifier,18300
ID,Loafers,18301
ID,Loafers,18301
ID,Others Car Interior Accessories,18302
ID,Others Car Interior Accessories,18302
ID,Motorcycle Exhaust,18303
ID,Motorcycle Exhaust,18303
ID,Others Car Exterior Accessories,18304
ID,Others Car Exterior Accessories,18304
ID,Scar Cream,18306
ID,Scar Cream,18306
ID,Body Scrub & Peel,18307
ID,Body Scrub & Peel,18307
ID,Body Oil,18308
ID,Body Oil,18308
ID,Facial Care,18309
ID,Facial Care,18309
ID,Face Cleanser,18310
ID,Face Cleanser,18310
ID,Toner,18311
ID,Toner,18311
ID,Face Serum,18312
ID,Face Serum,18312
ID,Face Moisturizer,18313
ID,Face Moisturizer,18313
ID,Eye Cream,18314
ID,Eye Cream,18314
ID,Eye Mask,18315
ID,Eye Mask,18315
ID,Face Mask,18316
ID,Face Mask,18316
ID,Lip Balm & Mask,18317
ID,Lip Balm & Mask,18317
ID,Face Scrub & Peel,18318
ID,Face Scrub & Peel,18318
ID,Sunscreen & Aftersun,18319
ID,Sunscreen & Aftersun,18319
ID,Make Up Remover,18320
ID,Make Up Remover,18320
ID,Others Facial Care,18321
ID,Others Facial Care,18321
ID,Nail Care,18322
ID,Nail Care,18322
ID,Base Coat,18323
ID,Base Coat,18323
ID,Top Coat,18324
ID,Top Coat,18324
ID,Nail Polish,18325
ID,Nail Polish Remover,18326
ID,Nail Polish Remover,18326
ID,Fake Nail,18327
ID,Fake Nail,18327
ID,Nail Art & Sticker,18328
ID,Nail Art & Sticker,18328
ID,Nail Clipper,18329
ID,Nail Clipper,18329
ID,Conditioner,18330
ID,Conditioner,18330
ID,Hair Styling,18331
ID,Hair Styling,18331
ID,Eyelid Tape,18332
ID,Eyelid Tape,18332
ID,Hair Dryer,18333
ID,Hair Dryer,18333
ID,Hair Straightener,18334
ID,Hair Straightener,18334
ID,Beauty Package,18335
ID,Beauty Package,18335
ID,Beauty & Set Package,18336
ID,Beauty & Set Package,18336
ID,Thermometer,18337
ID,Thermometer,18337
ID,Ear Care,18338
ID,Ear Care,18338
ID,Photocopy Machine,18339
ID,Photocopy Machine,18339
ID,Typewriter,18340
ID,Typewriter,18340
ID,Absence Machine,18341
ID,Absence Machine,18341
ID,Paper Shredder,18342
ID,Paper Shredder,18342
ID,Money Counter,18343
ID,Money Counter,18343
ID,Processor AMD,18344
ID,Processor AMD,18344
ID,Food Cover,18376
ID,Food Cover,18376
ID,Girls Pants,18388
ID,Girls Pants,18388
ID,Apron & Oven Gloves,18403
ID,Apron & Oven Gloves,18403
ID,Can & Bottle Opener,18414
ID,Can & Bottle Opener,18414
ID,Cushion,18416
ID,Cushion,18416
ID,Wall Sticker,18420
ID,Wall Sticker,18420
ID,Laundry Bag,18424
ID,Laundry Bag,18424
ID,Trash Bin,18425
ID,Trash Bin,18425
ID,Glue,18426
ID,Glue,18426
ID,Sealer,18427
ID,Sealer,18427
ID,Can Food,18437
ID,Can Food,18437
ID,Can Vegetables,18438
ID,Can Vegetables,18438
ID,Waist Bag,18439
ID,Waist Bag,18439
ID,Waist Bag,18440
ID,Waist Bag,18440
ID,Top Handle,18441
ID,Top Handle,18441
ID,Top Handle,18442
ID,Top Handle,18442
ID,Can Meat,18443
ID,Can Meat,18443
ID,Mouth Care,18445
ID,Mouth Care,18445
ID,Can Fruits,18446
ID,Can Fruits,18446
ID,Pre Ready Food,18447
ID,Pre Ready Food,18448
ID,Bread & Pastry,18449
ID,Bread,18450
ID,Cookies,18451
ID,Soft Cake & Cake,18452
ID,Honey & Spreads,18453
ID,Eggs,18454
ID,Instant Snacks,18457
ID,Instant Spice,18458
ID,Pasta,18459
ID,Bubble Wrap,18461
ID,Bubble Wrap,18461
ID,No Lace,18462
ID,No Lace,18462
ID,Business & Investment Book,18464
ID,Business & Investment Book,18464
ID,Filing Cabinet,18466
ID,Filing Cabinet,18466
ID,Paper Punch,18467
ID,Paper Punch,18467
ID,Recipe & Cooking Book,18470
ID,Recipe & Cooking Book,18470
ID,Baby Teether,18472
ID,Baby Teether,18472
ID,Scissors,18473
ID,Scissors,18473
ID,Staples,18474
ID,Staples,18474
ID,Baby Pacifier,18476
ID,Baby Pacifier,18476
ID,Telon Oil,18477
ID,Telon Oil,18477
ID,Baby Cologne,18478
ID,Baby Cologne,18478
ID,Baby Playmat,18479
ID,Baby Playmat,18479
ID,Baby Soap,18482
ID,Baby Soap,18482
ID,Baby Shampoo & Hair Lotion,18483
ID,Baby Shampoo & Hair Lotion,18483
ID,Desk Lamp,18491
ID,Desk Lamp,18491
ID,Fake Camera,18494
ID,Fake Camera,18494
ID,Spare Part,18495
ID,Spare Part,18495
ID,Can Seafood,18502
ID,Furniture Cover,18503
ID,Furniture Cover,18503
ID,Squishy,18663
ID,Squishy,18663
ID,Magic Toys,18664
ID,Magic Toys,18664
ID,Prank Toys,18665
ID,Prank Toys,18665
ID,Cleaning Kit,18666
ID,Cleaning Kit,18666
ID,Dry Box,18667
ID,Dry Box,18667
ID,Miniature,18670
ID,Miniature,18670
ID,Agate & Precious Stone,18671
ID,Agate & Precious Stone,18671
ID,Motorcycle Light,18679
ID,Motorcycle Light,18679
ID,Fresh Food,18681
ID,Fresh Food,18681
ID,Fresh Vegetables,18682
ID,Fresh Fruits,18683
ID,Fresh Poultry,18684
ID,Fresh Poultry,18684
ID,Fresh Seafood,18685
ID,Fresh Seafood,18685
ID,Strap Wedges,18689
ID,Strap Wedges,18689
ID,Wedges Sandal,18690
ID,Wedges Sandal,18690
ID,Peep Toe Heels,18708
ID,Peep Toe Heels,18708
ID,Loafers,18709
ID,Loafers,18709
ID,Slip On,18710
ID,Slip On,18710
ID,Slip Sandal,18811
ID,Slip Sandal,18811
ID,Dried Food,18879
ID,No Lace,18880
ID,No Lace,18880
ID,Glue,18934
ID,Glue,18934
ID,Duck Tape,18935
ID,Duck Tape,18935
ID,Cutter,18936
ID,Cutter,18936
ID,Thermal Paper,18937
ID,Thermal Paper,18937
ID,Vacum Cleaner,18938
ID,Vacum Cleaner,18938
ID,Vacum Cleaner,18939
ID,Vacum Cleaner,18939
ID,Others Desktop & Laptop Accessories,18940
ID,Others Desktop & Laptop Accessories,18940
ID,Cleansing Soap,18941
ID,Cleansing Soap,18941
ID,Milk Bag,18942
ID,Milk Bag,18942
ID,Baby Bath Toys,18943
ID,Baby Bath Toys,18943
ID,Battery,18975
ID,Punching Bag & Padding,18976
ID,Punching Bag & Padding,18976
ID,Essential Oil,19005
ID,Essential Oil,19005
ID,Baby Gloves,19010
ID,Baby Gloves,19010
ID,Sparkplug,19286
ID,Sparkplug,19286
ID,Honk,19287
ID,Honk,19287
ID,Doors & Key Equipments,19288
ID,Doors & Key Equipments,19288
ID,Wiper,19289
ID,Wiper,19289
ID,Cotton Pads,19290
ID,Cotton Pads,19290
ID,Travel Adaptor,19291
ID,Travel Adaptor,19291
ID,Event Ticket,19499
ID,Event Ticket,19499
ID,Leisure,19500
ID,Leisure,19500
ID,Theater,19501
ID,Theater,19501
ID,Travel & Tour,19502
ID,Travel & Tour,19502
ID,Hotel Voucher,19503
ID,Hotel Voucher,19503
ID,Tour Package,19504
ID,Tour Package,19504
ID,Utilities,19507
ID,Utilities,19507
ID,Retail,19555
ID,Retail,19555
ID,F&B,19556
ID,F&B,19556
ID,Service,19557
ID,Service,19557
ID,Streaming,19559
ID,Streaming,19559
ID,Gaming,19561
ID,Gaming,19561
ID,Mobile Legend,19562
ID,Mobile Legend,19562
ID,Flights,19567
ID,Flights,19567
ID,Google Play,19576
ID,Google Play,19576
ID,Garena,19581
ID,Garena,19581
ID,Itunes,19582
ID,Itunes,19582
ID,Steam Wallet,19583
ID,Steam Wallet,19583
ID,PSN,19584
ID,PSN,19584
ID,Other Gaming,19585
ID,Other Gaming,19585
ID,Phone Data,19588
ID,Phone Data,19588
ID,XL,19589
ID,XL,19589
ID,Telkomsel,19590
ID,Telkomsel,19590
ID,Tri,19591
ID,Tri,19591
ID,Indosat,19592
ID,Indosat,19592
ID,Smartfren,19594
ID,Smartfren,19594
ID,Tri,19662
ID,Tri,19662
ID,XL,19663
ID,XL,19663
ID,Indosat,19664
ID,Indosat,19664
ID,Smartfren,19665
ID,Smartfren,19665
ID,Motorcycle Carpet,19788
ID,Motorcycle Carpet,19788
ID,Powdered Drinks,19863
ID,Coffee Equipments,19864
ID,Coffee Equipments,19864
ID,Realme,19881
ID,Realme,19881
ID,Party Accessories,20855
ID,Party Accessories,20855
ID,Others,20856
ID,Others,20856
ID,Gift & Wrapping,20860
ID,Gift & Wrapping,20860
ID,Others,20861
ID,Others,20861
ID,Flowers,20865
ID,Flowers,20865
ID,Others,20866
ID,Others,20866
ID,Plain Balloon,20867
ID,Plain Balloon,20867
ID,Box Balloon,20868
ID,Box Balloon,20868
ID,Flower Bouquet,20875
ID,Flower Bouquet,20875
ID,Flower Box,20876
ID,Flower Box,20876
ID,Cake Decoration,20879
ID,Cake Decoration,20879
ID,Parcel Box,20880
ID,Parcel Box,20880
ID,Party Hat,20881
ID,Party Hat,20881
ID,Sash,20882
ID,Sash,20882
ID,Gift Wrap,20883
ID,Gift Wrap,20883
ID,Gift Box,20884
ID,Gift Box,20884
ID,Goodie Bag,20885
ID,Goodie Bag,20885
ID,Paper Bag,20886
ID,Paper Bag,20886
ID,Ribbons,20887
ID,Ribbons,20887
ID,Plastic Wrap,20888
ID,Plastic Wrap,20888
ID,Piggy Bank,20892
ID,Piggy Bank,20892
ID,Fridge Magnet,20893
ID,Fridge Magnet,20893
ID,Hampers,20894
ID,Hampers,20894
ID,Flower Board,20895
ID,Flower Board,20895
ID,E Money,21319
ID,E Money,21319
ID,E-money Card,21320
ID,E-money Card,21320
ID,Accessories,21322
ID,Accessories,21322
ID,Fabric,21934
ID,Fabric,21934
ID,Kebaya,21935
ID,Kebaya,21935
ID,Batik,21936
ID,Batik,21936
ID,Cotton,21946
ID,Cotton,21946
ID,Wool,21947
ID,Wool,21947
ID,"Velvet, Silk & Satin",21948
ID,"Velvet, Silk & Satin",21948
ID,Leather,21949
ID,Leather,21949
ID,Vinyl & Nylon,21950
ID,Vinyl & Nylon,21950
ID,Denim,21951
ID,Denim,21951
ID,Canvas,21952
ID,Canvas,21952
ID,Baby Oral Care,22057
ID,Baby Oral Care,22057
ID,Shopee Official,22058
ID,Shopee Official,22058
ID,Default,22059
ID,Default,22059
ID,Gaming Chair,23927
ID,Gaming Chair,23927
ID,Paid Ads,24432
ID,Paid Ads,24432
ID,Gift Card / Greeting Card,24434
ID,Gift Card / Greeting Card,24434
ID,Angpao,24435
ID,Angpao,24435
ID,Trash Bag,24637
ID,Trash Bag,24637
ID,Refillable Container,24638
ID,Refillable Container,24638
ID,Umbrella,24717
ID,Umbrella,24717
ID,Standard Umbrella,24718
ID,Standard Umbrella,24718
ID,Foldable Umbrella,24719
ID,Foldable Umbrella,24719
ID,Tent Umbrella,24720
ID,Tent Umbrella,24720
ID,Decorative Umbrella,24721
ID,Decorative Umbrella,24721
ID,Shoe Laces,24804
ID,Shoe Laces,24804
ID,Shoe Laces,24805
ID,Shoe Laces,24805
ID,Socks,24806
ID,Socks,24806
ID,Socks,24807
ID,Socks,24807
ID,Shoe Perfume,24808
ID,Shoe Perfume,24808
ID,Shoe Cleaner,24809
ID,Shoe Cleaner,24809
ID,Shoe Polish,24810
ID,Shoe Polish,24810
ID,Shoe Tree,24812
ID,Shoe Tree,24812
ID,Yoga & Pilates,24884
ID,Yoga & Pilates,24884
ID,Yoga Mat,24885
ID,Yoga Mat,24885
ID,Resistance Band,24886
ID,Resistance Band,24886
ID,Yoga Block,24887
ID,Yoga Block,24887
ID,Plastic Bag,25032
ID,Plastic Bag,25032
ID,Cookware,25074
ID,Cookware,25074
ID,Baking Tools,25075
ID,Baking Tools,25075
ID,Cake Molding,25076
ID,Cake Molding,25076
ID,Gas Stove & Regulator,25077
ID,Gas Stove & Regulator,25077
ID,Pan & Fryer,25078
ID,Pan & Fryer,25078
ID,Manual Meat Grinder,25079
ID,Manual Meat Grinder,25079
ID,Chopping Board,25080
ID,Chopping Board,25080
ID,Whisk & Beater,25081
ID,Whisk & Beater,25081
ID,Glass & Measuring Spoon,25082
ID,Glass & Measuring Spoon,25082
ID,Strainer,25083
ID,Strainer,25083
ID,"Grater, Peelers & Cutter",25084
ID,"Grater, Peelers & Cutter",25084
ID,Spatula & Cooking Tweezers,25085
ID,Spatula & Cooking Tweezers,25085
ID,Knives & Kitchen Scissors,25086
ID,Knives & Kitchen Scissors,25086
ID,Teapot,25087
ID,Teapot,25087
ID,Office & Study Desk,25104
ID,Office & Study Desk,25104
ID,Outdoor Table,25105
ID,Outdoor Table,25105
ID,Coffee Table,25106
ID,Coffee Table,25106
MY,Women Clothes,16
MY,Women Clothes,16
MY,Men Clothes,17
MY,Men Clothes,17
MY,Women's Bags,18
MY,Women's Bags,18
MY,Fashion Accessories,19
MY,Fashion Accessories,19
MY,Home & Living,26
MY,Home & Living,26
MY,Baby & Toys,27
MY,Baby & Toys,27
MY,"Games, Books & Hobbies",29
MY,"Games, Books & Hobbies",29
MY,Others,30
MY,Others,30
MY,Muslim Fashion,127
MY,Muslim Fashion,127
MY,Women Shoes,128
MY,Women Shoes,128
MY,Health & Beauty,129
MY,Health & Beauty,129
MY,Sports & Outdoor,130
MY,Sports & Outdoor,130
MY,Mobile & Accessories,131
MY,Mobile & Accessories,131
MY,Watches,159
MY,Watches,159
MY,Tickets & Vouchers,173
MY,Tickets & Vouchers,173
MY,Computer & Accessories,174
MY,Computer & Accessories,174
MY,Religion & Beliefs,239
MY,Religion & Beliefs,239
MY,F&B Vouchers,241
MY,F&B Vouchers,241
MY,Components,242
MY,Components,242
MY,Nursery,243
MY,Nursery,243
MY,Sports,245
MY,Sports,245
MY,Kitchen & Dining,246
MY,Kitchen & Dining,246
MY,Heels,250
MY,Heels,250
MY,Personal Care,251
MY,Personal Care,251
MY,Belts,252
MY,Belts,252
MY,Muslimah Jubah,254
MY,Muslimah Jubah,254
MY,T-shirts & Singlets,255
MY,T-shirts & Singlets,255
MY,Dresses,256
MY,Dresses,256
MY,Tops,411
MY,Tops,411
MY,Pants & Shorts,413
MY,Pants & Shorts,413
MY,Skirts,431
MY,Skirts,431
MY,Lingerie & Nightwear,433
MY,Lingerie & Nightwear,433
MY,Others.,437
MY,Others.,437
MY,Pants,447
MY,Pants,447
MY,Innerwear,449
MY,Innerwear,449
MY,Shirts,451
MY,Shirts,451
MY,Outerwear,453
MY,Outerwear,453
MY,Others.,455
MY,Others.,455
MY,Muslimah Wear,471
MY,Muslimah Wear,471
MY,Hijab,473
MY,Hijab,473
MY,Muslimah Blouse,475
MY,Muslimah Blouse,475
MY,Others.,479
MY,Tablets,521
MY,Tablets,521
MY,Cases & Covers,523
MY,Cases & Covers,523
MY,Powerbanks & Batteries,525
MY,Powerbanks & Batteries,525
MY,Others.,529
MY,Eyewear,535
MY,Eyewear,535
MY,Others.,545
MY,Bath & Body,573
MY,Bath & Body,573
MY,Fragrances,575
MY,Fragrances,575
MY,Supplements,581
MY,Supplements,581
MY,Others.,585
MY,Sports Shoes,589
MY,Sports Shoes,589
MY,Sandals & Slippers,591
MY,Sandals & Slippers,591
MY,Sneakers,593
MY,Sneakers,593
MY,Boots,597
MY,Boots,597
MY,Others.,601
MY,Others.,601
MY,Backpacks,643
MY,Backpacks,643
MY,Laptop Bags,655
MY,Laptop Bags,655
MY,Others.,659
MY,Others.,659
MY,Exercise & Fitness Equipment,665
MY,Exercise & Fitness Equipment,665
MY,Others.,671
MY,Home Decor,681
MY,Home Decor,681
MY,Home Storage & Organization,683
MY,Home Storage & Organization,683
MY,Others.,685
MY,Men's Watches,699
MY,Men's Watches,699
MY,Others.,705
MY,Others.,705
MY,Maternity Care,717
MY,Maternity Care,717
MY,Others.,719
MY,Others.,719
MY,Hobby Toys,727
MY,Hobby Toys,727
MY,Books,729
MY,Books,729
MY,"DVDs, Blueray & CDs",731
MY,"DVDs, Blueray & CDs",731
MY,Others.,739
MY,Laptops,741
MY,Laptops,741
MY,Computer Accessories,745
MY,Computer Accessories,745
MY,Others.,749
MY,Event & Travel Vouchers,765
MY,Event & Travel Vouchers,765
MY,Others.,771
MY,Others.,789
MY,Personal Pleasure,2158
MY,Personal Pleasure,2158
MY,Playsuits & Jumpsuits,2261
MY,Playsuits & Jumpsuits,2261
MY,Outerwear,2262
MY,Outerwear,2262
MY,Sports & Beachwear,2264
MY,Sports & Beachwear,2264
MY,Traditional Wear,2265
MY,Traditional Wear,2265
MY,Tops,2266
MY,Tops,2266
MY,Sports Wear,2267
MY,Sports Wear,2267
MY,Men's Grooming,2268
MY,Men's Grooming,2268
MY,Hair Care,2269
MY,Hair Care,2269
MY,Medical Supplies,2270
MY,Medical Supplies,2270
MY,Tote Bags,2271
MY,Tote Bags,2271
MY,Shoulder Bags,2272
MY,Shoulder Bags,2272
MY,Clutches & Wristlets,2273
MY,Clutches & Wristlets,2273
MY,Sling Bags,2274
MY,Sling Bags,2274
MY,Kitchen Storage,2280
MY,Kitchen Storage,2280
MY,Bedding,2281
MY,Bedding,2281
MY,Flats,2283
MY,Flats,2283
MY,Loafers & Slip-Ons,2284
MY,Loafers & Slip-Ons,2284
MY,Mobile Reloads & Sim Cards,2285
MY,Mobile Reloads & Sim Cards,2285
MY,Bill Payments & Top Ups,2286
MY,Bill Payments & Top Ups,2286
MY,Retail Vouchers,2287
MY,Retail Vouchers,2287
MY,Jewellery,2288
MY,Jewellery,2288
MY,More Accessories,2290
MY,More Accessories,2290
MY,Cables & Chargers,2293
MY,Cables & Chargers,2293
MY,Audio,2294
MY,Audio,2294
MY,Cool Gadgets,2295
MY,Cool Gadgets,2295
MY,Baby Clothing,2296
MY,Baby Clothing,2296
MY,Baby Gear,2298
MY,Baby Gear,2298
